object_type,source_catalog,source_id,scientific_name,host_object_id,host_name,ra_deg,dec_deg,distance_ly,apparent_magnitude,radius_earth,mass_earth,orbital_period_days,equilibrium_temperature_k,discovery_year,discovery_method,discovery_reference,visual_seed,visual_category,source_updated_at,raw_data
planet,NASA_EXOPLANET_ARCHIVE,HD 189567 c,HD 189567 c,634a4a51-60d4-4e88-855c-07178770e0ca,HD 189567,301.3959616,-67.3237992,58.399863,,2.54,,33.688,634,2021,Radial Velocity,Unger et al. 2021,797842998,rocky,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 189567 c"",""hostname"":""HD 189567"",""gaia_dr3_id"":""Gaia DR3 6427244702486210816"",""ra"":301.3959616,""dec"":-67.3237992,""sy_dist"":17.9055,""sy_gaiamag"":5.9098,""pl_rade"":2.54,""pl_radelim"":0,""pl_bmasse"":7,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":33.688,""pl_orbperlim"":0,""pl_orbsmax"":0.197,""pl_eqt"":634.41,""pl_eqtlim"":0,""disc_year"":2021,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=UNGER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...654A.104U/abstract target=ref>Unger et al. 2021</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6427244702486210816"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 69123 b,HD 69123 b,bcca81db-be3e-431c-9337-325c8d262d69,HD 69123,123.55499,-35.4899246,244.995341,,13.1,982.08977763,1193.3,412,2022,Radial Velocity,Ottoni et al. 2022,1091872329,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 69123 b"",""hostname"":""HD 69123"",""gaia_dr3_id"":""Gaia DR3 5544699390684005248"",""ra"":123.55499,""dec"":-35.4899246,""sy_dist"":75.116,""sy_gaiamag"":5.49555,""pl_rade"":13.1,""pl_radelim"":0,""pl_bmasse"":982.08977763,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1193.3,""pl_orbperlim"":0,""pl_orbsmax"":2.482,""pl_eqt"":411.78,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=OTTONI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...657A..87O/abstract target=ref>Ottoni et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5544699390684005248"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,b Cen AB b,b Cen AB b,e49be175-16e0-4ee8-84ba-c045882e5821,b Cen A,220.4897992,-37.7936323,319.937836,,12.4,3464.3296363,1790000,,2021,Imaging,Janson et al. 2021,823360933,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""b Cen AB b"",""hostname"":""b Cen A"",""gaia_dr3_id"":""Gaia DR3 6105713692544123520"",""ra"":220.4897992,""dec"":-37.7936323,""sy_dist"":98.0935,""sy_gaiamag"":4.01093,""pl_rade"":12.4,""pl_radelim"":0,""pl_bmasse"":3464.3296363,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1790000,""pl_orbperlim"":0,""pl_orbsmax"":556,""pl_eqt"":null,""pl_eqtlim"":null,""disc_year"":2021,""discoverymethod"":""Imaging"",""disc_refname"":""<a refstr=JANSON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021Natur.600..231J/abstract target=ref>Janson et al. 2021</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6105713692544123520"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,ups Leo b,ups Leo b,d2004e47-7076-430b-be57-47d8c5584bda,ups Leo,174.2372188,-0.8235643,171.54925,,14.2,,385.2,719,2021,Radial Velocity,Teng et al. 2022,1390123104,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""ups Leo b"",""hostname"":""ups Leo"",""gaia_dr3_id"":""Gaia DR3 3794167001116704000"",""ra"":174.2372188,""dec"":-0.8235643,""sy_dist"":52.5973,""sy_gaiamag"":4.0304,""pl_rade"":14.2,""pl_radelim"":0,""pl_bmasse"":162.09248757,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":385.2,""pl_orbperlim"":0,""pl_orbsmax"":1.18,""pl_eqt"":719.08,""pl_eqtlim"":0,""disc_year"":2021,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3794167001116704000"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,gam Psc b,gam Psc b,9ad60dd4-5cb5-455f-9fe6-1c727a62921c,gam Psc,349.2946794,3.2823664,134.737327,,13.6,,555.1,666,2021,Radial Velocity,Teng et al. 2022,169172752,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""gam Psc b"",""hostname"":""gam Psc"",""gaia_dr3_id"":""Gaia DR3 2658974606111711488"",""ra"":349.2946794,""dec"":3.2823664,""sy_dist"":41.3107,""sy_gaiamag"":3.41425,""pl_rade"":13.6,""pl_radelim"":0,""pl_bmasse"":425.89006538,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":555.1,""pl_orbperlim"":0,""pl_orbsmax"":1.32,""pl_eqt"":666.07,""pl_eqtlim"":0,""disc_year"":2021,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=TENG_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022PASJ...74...92T/abstract target=ref>Teng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""2658974606111711488"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,iot Dra b,iot Dra b,3ae2e52a-17fc-4003-a25c-74d4aefcf284,iot Dra,231.2323227,58.9661403,102.179195,,12.4,,510.8544,619,2002,Radial Velocity, Frink et al. 2002 ,862716472,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""iot Dra b"",""hostname"":""iot Dra"",""gaia_dr3_id"":""Gaia DR3 1614731957531452544"",""ra"":231.2323227,""dec"":58.9661403,""sy_dist"":31.32832,""sy_gaiamag"":2.96828,""pl_rade"":12.4,""pl_radelim"":0,""pl_bmasse"":3756.73177074,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":510.8544,""pl_orbperlim"":0,""pl_orbsmax"":1.453,""pl_eqt"":618.67,""pl_eqtlim"":0,""disc_year"":2002,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FRINK_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...576..478F/abstract target=ref> Frink et al. 2002 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1614731957531452544"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,iot Dra c,iot Dra c,3ae2e52a-17fc-4003-a25c-74d4aefcf284,iot Dra,231.2323227,58.9661403,102.179195,,12.2,,25000,169,2021,Radial Velocity,Hill et al. 2021,879494091,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""iot Dra c"",""hostname"":""iot Dra"",""gaia_dr3_id"":""Gaia DR3 1614731957531452544"",""ra"":231.2323227,""dec"":58.9661403,""sy_dist"":31.32832,""sy_gaiamag"":2.96828,""pl_rade"":12.2,""pl_radelim"":0,""pl_bmasse"":4958.1231492,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":25000,""pl_orbperlim"":0,""pl_orbsmax"":19.4,""pl_eqt"":169.31,""pl_eqtlim"":0,""disc_year"":2021,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=HILL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..211H/abstract target=ref>Hill et al. 2021</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1614731957531452544"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 160691 c,HD 160691 c,a3146744-59e1-4341-8725-aa23052389cb,HD 160691,266.0361585,-51.8348751,50.874139,,,,3947,157,2004,Radial Velocity, McCarthy et al. 2004 ,1391924785,ice,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 160691 c"",""hostname"":""HD 160691"",""gaia_dr3_id"":""Gaia DR3 5945941905576552064"",""ra"":266.0361585,""dec"":-51.8348751,""sy_dist"":15.5981,""sy_gaiamag"":4.94916,""pl_rade"":null,""pl_radelim"":null,""pl_bmasse"":1398.4449908,""pl_bmasselim"":1,""pl_bmassprov"":""Mass"",""pl_orbper"":3947,""pl_orbperlim"":0,""pl_orbsmax"":4.17,""pl_eqt"":157.21,""pl_eqtlim"":0,""disc_year"":2004,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=MCCARTHY_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...617..575M/abstract target=ref> McCarthy et al. 2004 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5945941905576552064"",""orbit_order"":4,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 160691 d,HD 160691 d,a3146744-59e1-4341-8725-aa23052389cb,HD 160691,266.0361585,-51.8348751,50.874139,,3.23,,9.6392,900,2004,Radial Velocity, Santos et al. 2004 ,1408702404,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 160691 d"",""hostname"":""HD 160691"",""gaia_dr3_id"":""Gaia DR3 5945941905576552064"",""ra"":266.0361585,""dec"":-51.8348751,""sy_dist"":15.5981,""sy_gaiamag"":4.94916,""pl_rade"":3.23,""pl_radelim"":0,""pl_bmasse"":10.49,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":9.6392,""pl_orbperlim"":0,""pl_orbsmax"":0.0952,""pl_eqt"":900,""pl_eqtlim"":0,""disc_year"":2004,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=SANTOS_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..19S/abstract target=ref> Santos et al. 2004 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5945941905576552064"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 160691 e,HD 160691 e,a3146744-59e1-4341-8725-aa23052389cb,HD 160691,266.0361585,-51.8348751,50.874139,,,,307.9,328,2006,Radial Velocity, Pepe et al. 2007 ,1425480023,rocky,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 160691 e"",""hostname"":""HD 160691"",""gaia_dr3_id"":""Gaia DR3 5945941905576552064"",""ra"":266.0361585,""dec"":-51.8348751,""sy_dist"":15.5981,""sy_gaiamag"":4.94916,""pl_rade"":null,""pl_radelim"":null,""pl_bmasse"":2224.798849,""pl_bmasselim"":1,""pl_bmassprov"":""Mass"",""pl_orbper"":307.9,""pl_orbperlim"":0,""pl_orbsmax"":0.96,""pl_eqt"":327.66,""pl_eqtlim"":0,""disc_year"":2006,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=PEPE_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...462..769P/abstract target=ref> Pepe et al. 2007 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""5945941905576552064"",""orbit_order"":2,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HIP 94235 b,HIP 94235 b,6fdb6663-8966-4760-b323-62649d94da79,HIP 94235,287.7411441,-60.2726358,190.848879,,3,,7.713057,1060,2022,Transit,Zhou et al. 2022,559012545,lava,2026-09-18T14:51:26.782Z,"{""pl_name"":""HIP 94235 b"",""hostname"":""HIP 94235"",""gaia_dr3_id"":""Gaia DR3 6632318361397624960"",""ra"":287.7411441,""dec"":-60.2726358,""sy_dist"":58.5146,""sy_gaiamag"":8.16034,""pl_rade"":3,""pl_radelim"":0,""pl_bmasse"":379,""pl_bmasselim"":1,""pl_bmassprov"":""Mass"",""pl_orbper"":7.713057,""pl_orbperlim"":0,""pl_orbsmax"":0.0787,""pl_eqt"":1060,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Transit"",""disc_refname"":""<a refstr=ZHOU_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..289Z/abstract target=ref>Zhou et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6632318361397624960"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 103891 b,HD 103891 b,6f65fe7b-a1fb-45c1-93dd-edee110610fb,HD 103891,179.4382907,-8.5486195,181.086051,,13.2,918.52409623,1919,241,2022,Radial Velocity,Sreenivas et al. 2022,1614201554,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 103891 b"",""hostname"":""HD 103891"",""gaia_dr3_id"":""Gaia DR3 3594183153334105216"",""ra"":179.4382907,""dec"":-8.5486195,""sy_dist"":55.5213,""sy_gaiamag"":6.436,""pl_rade"":13.2,""pl_radelim"":0,""pl_bmasse"":918.52409623,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1919,""pl_orbperlim"":0,""pl_orbsmax"":3.27,""pl_eqt"":241.25,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=SREENIVAS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...660A.124S/abstract target=ref>Sreenivas et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3594183153334105216"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 105779 b,HD 105779 b,54c3a159-916f-4c11-bb75-584044eb6dc4,HD 105779,182.6612053,-16.9564908,180.172162,,14.1,,2412,147,2022,Radial Velocity,Sreenivas et al. 2022,1201913377,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 105779 b"",""hostname"":""HD 105779"",""gaia_dr3_id"":""Gaia DR3 3567602184853029760"",""ra"":182.6612053,""dec"":-16.9564908,""sy_dist"":55.2411,""sy_gaiamag"":8.49018,""pl_rade"":14.1,""pl_radelim"":0,""pl_bmasse"":203.41018048,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":2412,""pl_orbperlim"":0,""pl_orbsmax"":3.38,""pl_eqt"":147.29,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=SREENIVAS_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...660A.124S/abstract target=ref>Sreenivas et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3567602184853029760"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 171238 b,HD 171238 b,76f7646d-92e5-4fa8-8e61-dd024c0a5377,HD 171238,278.6818389,-28.0727849,146.154744,,12.5,2796.8899816,1515,167,2009,Radial Velocity, S&eacute;gransan et al. 2010 ,602195829,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 171238 b"",""hostname"":""HD 171238"",""gaia_dr3_id"":""Gaia DR3 4048636941542753152"",""ra"":278.6818389,""dec"":-28.0727849,""sy_dist"":44.8113,""sy_gaiamag"":8.41099,""pl_rade"":12.5,""pl_radelim"":0,""pl_bmasse"":2796.8899816,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":1515,""pl_orbperlim"":0,""pl_orbsmax"":2.518,""pl_eqt"":166.96,""pl_eqtlim"":0,""disc_year"":2009,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=SEGRANSAN_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...511A..45S/abstract target=ref> S&eacute;gransan et al. 2010 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4048636941542753152"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 87883 b,HD 87883 b,963ec9a1-015c-41cf-8f98-09bec84adf35,HD 87883,152.1794175,34.2419984,59.657846,,12.7,2005.49724817,3006,111,2009,Radial Velocity, Fischer et al. 2009 ,1934722473,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 87883 b"",""hostname"":""HD 87883"",""gaia_dr3_id"":""Gaia DR3 747266452000257280"",""ra"":152.1794175,""dec"":34.2419984,""sy_dist"":18.2912,""sy_gaiamag"":7.27194,""pl_rade"":12.7,""pl_radelim"":0,""pl_bmasse"":2005.49724817,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":3006,""pl_orbperlim"":0,""pl_orbsmax"":3.77,""pl_eqt"":110.52,""pl_eqtlim"":0,""disc_year"":2009,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FISCHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...703.1545F/abstract target=ref> Fischer et al. 2009 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""747266452000257280"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 140901 b,HD 140901 b,fd4f0fbd-e63a-4679-942c-cdcb04dc5d10,HD 140901,236.8689866,-37.9172333,49.747922,,4.07,,9.02378,904,2022,Radial Velocity,Feng et al. 2022,794984857,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 140901 b"",""hostname"":""HD 140901"",""gaia_dr3_id"":""Gaia DR3 6009538585839374336"",""ra"":236.8689866,""dec"":-37.9172333,""sy_dist"":15.2528,""sy_gaiamag"":5.83135,""pl_rade"":4.07,""pl_radelim"":0,""pl_bmasse"":15.57359194,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":9.02378,""pl_orbperlim"":0,""pl_orbsmax"":0.085,""pl_eqt"":904.37,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""6009538585839374336"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 113337 b,HD 113337 b,e450e3a3-d007-4722-ae39-7c1e36ddb5ac,HD 113337,195.4438496,63.610328,118.003241,,13.1,,317.58639,396,2013,Radial Velocity, Borgniet et al. 2014 ,445264976,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 113337 b"",""hostname"":""HD 113337"",""gaia_dr3_id"":""Gaia DR3 1676282377934772608"",""ra"":195.4438496,""dec"":63.610328,""sy_dist"":36.18,""sy_gaiamag"":5.91168,""pl_rade"":13.1,""pl_radelim"":0,""pl_bmasse"":1035.80277841,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":317.58639,""pl_orbperlim"":0,""pl_orbsmax"":1.022,""pl_eqt"":395.73,""pl_eqtlim"":0,""disc_year"":2013,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=BORGNIET_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...561A..65B/abstract target=ref> Borgniet et al. 2014 </a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""1676282377934772608"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 142 A d,HD 142 A d,18d97134-2baa-4bee-a4f4-3091b3277117,HD 142,1.5836771,-49.0753625,85.404927,,10.9,,108.45299,530,2022,Radial Velocity,Feng et al. 2022,1073012243,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 142 A d"",""hostname"":""HD 142"",""gaia_dr3_id"":""Gaia DR3 4976894960284258048"",""ra"":1.5836771,""dec"":-49.0753625,""sy_dist"":26.1853,""sy_gaiamag"":5.58442,""pl_rade"":10.9,""pl_radelim"":0,""pl_bmasse"":82.63538582,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":108.45299,""pl_orbperlim"":0,""pl_orbsmax"":0.474,""pl_eqt"":530.32,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4976894960284258048"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
planet,NASA_EXOPLANET_ARCHIVE,HD 149806 b,HD 149806 b,f2c55218-1add-4544-a11b-0f7b7291e663,HD 149806,249.2855187,0.2546794,66.120627,,12.3,4003.68444298,16521.52778,69,2022,Radial Velocity,Feng et al. 2022,1940166508,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 149806 b"",""hostname"":""HD 149806"",""gaia_dr3_id"":""Gaia DR3 4383374219923745024"",""ra"":249.2855187,""dec"":0.2546794,""sy_dist"":20.2727,""sy_gaiamag"":6.86807,""pl_rade"":12.3,""pl_radelim"":0,""pl_bmasse"":4003.68444298,""pl_bmasselim"":0,""pl_bmassprov"":""Mass"",""pl_orbper"":16521.52778,""pl_orbperlim"":0,""pl_orbsmax"":12.404,""pl_eqt"":69.13,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""4383374219923745024"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":false}"
planet,NASA_EXOPLANET_ARCHIVE,HD 115404 A b,HD 115404 A b,a2bf58ae-9ad3-4a33-b94e-a735c49d90a2,HD 115404 A,199.2155793,17.0160384,35.817147,,6.09,,10.49488,696,2022,Radial Velocity,Feng et al. 2022,1093911161,gas,2026-09-18T14:51:26.782Z,"{""pl_name"":""HD 115404 A b"",""hostname"":""HD 115404 A"",""gaia_dr3_id"":""Gaia DR3 3936909723803146368"",""ra"":199.2155793,""dec"":17.0160384,""sy_dist"":10.9816,""sy_gaiamag"":6.28558,""pl_rade"":6.09,""pl_radelim"":0,""pl_bmasse"":30.82935548,""pl_bmasselim"":0,""pl_bmassprov"":""Msini"",""pl_orbper"":10.49488,""pl_orbperlim"":0,""pl_orbsmax"":0.088,""pl_eqt"":695.65,""pl_eqtlim"":0,""disc_year"":2022,""discoverymethod"":""Radial Velocity"",""disc_refname"":""<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>"",""import_batch"":""astralys_nasa_confirmed_planets_20260918"",""discovery_status"":""confirmed"",""table"":""pscomppars"",""gaia_host_source_id"":""3936909723803146368"",""orbit_order"":1,""retrieved_at"":""2026-09-18T14:51:26.782Z"",""sky_position_kind"":""host_system_direction"",""visual_is_interpretation"":true,""best_mass_is_minimum"":true}"
